time,cycle,phase,x,y,z,xy_distance,roll_degrees,pitch_degrees,yaw_degrees,tilt_degrees,left_leg_hinge,right_leg_hinge,ctrl
5.941999999999568,3,right_nudge,0.004147812987811563,-8.661070473111602e-06,0.07520852931332772,0.004147822030415484,-0.003757018260084229,30.37042218138445,-0.17955062678488432,30.37042218138445,-0.5179739248191323,-0.5246213677526602,"[0.0, -0.1]"
5.949999999999567,3,right_nudge,0.004156847436737768,-8.719688864511185e-06,0.07520359474464276,0.004156856582237021,-0.0037678940045746353,30.450094088322743,-0.18008149922465297,30.450094088322743,-0.5193457010395043,-0.5260125251618424,"[0.0, -0.1]"
5.9519999999995665,3,return_after_right,0.004159128704201661,-8.729680986428657e-06,0.07520236328172185,0.004159137865645273,-0.003770210408082468,30.469911759869625,-0.1801150546742194,30.469911759869625,-0.5196883208523361,-0.5263560249786942,"[0.0, 0.0]"
5.971999999999564,3,return_after_right,0.0041832226675240025,-8.410879356790064e-06,0.07519057568972899,0.004183231123064824,-0.0037209223731135034,30.65739931534102,-0.17252472686417542,30.65739931534102,-0.5230439868380563,-0.5294159465956485,"[0.0, 0.0]"
5.991999999999562,3,return_after_right,0.004175185462558924,-9.075593183296992e-06,0.07519540594067255,0.0041751953263476195,-0.003650511634445089,30.769726870432546,-0.15952368659430768,30.769726870432546,-0.5257600367737598,-0.5315968338730876,"[0.0, 0.0]"
6.01199999999956,3,return_after_right,0.004118303669969591,-1.1541398751286129e-05,0.07521033780359514,0.0041183198421164595,-0.003349906672069264,30.786794108301194,-0.14750529927720007,30.786794108301194,-0.5274498257777105,-0.5327548227798703,"[0.0, 0.0]"
6.031999999999558,3,return_after_right,0.00406132321111396,-1.4216379908381676e-05,0.07521794192753664,0.004061348092763129,-0.002950289476991123,30.784885227141938,-0.13625578093172483,30.784885227141938,-0.5286763641096804,-0.53348333246297,"[0.0, 0.0]"
6.0519999999995555,3,return_after_right,0.004020003354030619,-1.6696768404117442e-05,0.07522124763773487,0.004020038028239605,-0.002631310533284831,30.78529050783359,-0.1259446720288094,30.78529050783359,-0.5296619321083327,-0.5340117870761271,"[0.0, 0.0]"
6.071999999999553,3,return_after_right,0.003994479252716973,-1.8908831522644556e-05,0.07522328382700748,0.003994524007224878,-0.002419131932648219,30.791158314289035,-0.11659091998869209,30.791158314289035,-0.5304927138513682,-0.5344264915405791,"[0.0, 0.0]"
6.091999999999551,3,return_after_right,0.003978458213334637,-2.087021900986429e-05,0.07522557181624934,0.003978512953515591,-0.002284268136985581,30.800110580706814,-0.10813506019730298,30.800110580706814,-0.5312176439096199,-0.5347740933305775,"[0.0, 0.0]"
